MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselType,Status
577368000,3/22/21 2:21,17.69591,-64.755,1.0,159.6,152,70.0,0
577368000,3/22/21 2:23,17.69475,-64.7545,2.7,159.7,152,70.0,0
577368000,3/22/21 2:26,17.69215,-64.7542,5.6,184.7,184,70.0,0
577368000,3/22/21 2:28,17.68898,-64.7559,6.1,219.0,218,70.0,0
577368000,3/22/21 2:31,17.68591,-64.7578,6.3,190.5,186,70.0,0
577368000,3/22/21 2:33,17.68197,-64.7567,6.4,152.8,149,70.0,0
577368000,3/22/21 2:36,17.67777,-64.7549,6.7,165.7,162,70.0,0
577368000,3/22/21 2:38,17.67271,-64.7545,8.2,189.2,184,70.0,0
577368000,3/22/21 2:41,17.66625,-64.7559,10.5,200.0,193,70.0,0
577368000,3/22/21 2:43,17.65933,-64.7588,10.8,211.7,205,70.0,0
577368000,3/22/21 2:46,17.65331,-64.7633,11.0,222.8,222,70.0,0
577368000,3/22/21 2:48,17.64881,-64.7697,11.1,238.5,239,70.0,0
577368000,3/22/21 2:51,17.64506,-64.7768,11.2,241.9,242,70.0,0
577368000,3/22/21 2:53,17.6418,-64.7842,11.1,247.5,247,70.0,0
577368000,3/22/21 2:56,17.63919,-64.7918,11.1,254.2,252,70.0,0
577368000,3/22/21 2:58,17.63687,-64.7995,11.1,252.4,252,70.0,0
577368000,3/22/21 3:01,17.63455,-64.8072,11.1,253.2,253,70.0,0
577368000,3/22/21 3:03,17.63236,-64.8149,10.9,252.7,253,70.0,0
577368000,3/22/21 3:06,17.63024,-64.8226,10.8,253.6,252,70.0,0
577368000,3/22/21 3:08,17.62835,-64.8303,10.9,257.2,256,70.0,0
577368000,3/22/21 3:11,17.627,-64.8381,10.8,262.5,261,70.0,0
577368000,3/22/21 3:13,17.62596,-64.846,10.7,264.1,263,70.0,0
577368000,3/22/21 3:16,17.62522,-64.8538,10.8,266.8,266,70.0,0
577368000,3/22/21 3:18,17.62506,-64.8618,10.9,270.9,269,70.0,0
577368000,3/22/21 3:21,17.6257,-64.8697,10.9,277.9,277,70.0,0
577368000,3/22/21 3:23,17.62713,-64.8774,11.0,282.7,282,70.0,0
577368000,3/22/21 3:26,17.62903,-64.8851,10.9,284.4,283,70.0,0
577368000,3/22/21 3:28,17.63106,-64.8928,10.8,285.9,284,70.0,0
577368000,3/22/21 3:31,17.63325,-64.9005,10.9,286.9,285,70.0,0
577368000,3/22/21 3:33,17.63574,-64.9081,11.1,290.4,289,70.0,0
577368000,3/22/21 3:36,17.63846,-64.9156,11.1,292.2,291,70.0,0
577368000,3/22/21 3:38,17.64169,-64.9228,11.0,298.2,296,70.0,0
577368000,3/22/21 3:41,17.64637,-64.9287,10.8,324.8,323,70.0,0
577368000,3/22/21 3:43,17.65305,-64.9312,10.9,356.1,355,70.0,0
577368000,3/22/21 3:46,17.66074,-64.9313,11.1,1.1,360,70.0,0
577368000,3/22/21 3:48,17.6685,-64.9313,11.1,0.1,360,70.0,0
577368000,3/22/21 3:51,17.6763,-64.9314,11.1,359.0,359,70.0,0
577368000,3/22/21 3:53,17.6841,-64.9315,11.2,358.0,358,70.0,0
577368000,3/22/21 3:56,17.69189,-64.9316,11.1,358.9,359,70.0,0
577368000,3/22/21 3:58,17.69972,-64.9317,11.2,359.7,0,70.0,0
577368000,3/22/21 4:01,17.70758,-64.9317,11.2,359.4,359,70.0,0
577368000,3/22/21 4:03,17.71543,-64.9318,11.1,359.8,359,70.0,0
577368000,3/22/21 4:06,17.72326,-64.9318,11.2,359.8,0,70.0,0
577368000,3/22/21 4:08,17.73108,-64.9318,11.2,358.7,359,70.0,0
577368000,3/22/21 4:11,17.73888,-64.9319,11.1,359.3,359,70.0,0
577368000,3/22/21 4:13,17.74663,-64.9319,11.1,1.7,360,70.0,0
577368000,3/22/21 4:16,17.75437,-64.9318,11.2,1.2,360,70.0,0
577368000,3/22/21 4:18,17.76212,-64.9316,11.1,1.4,360,70.0,0
577368000,3/22/21 4:21,17.76985,-64.9315,11.2,5.7,360,70.0,0
577368000,3/22/21 4:23,17.77755,-64.9314,11.1,3.4,0,70.0,0
577368000,3/22/21 4:26,17.7853,-64.9312,11.0,358.3,0,70.0,0
577368000,3/22/21 4:28,17.79304,-64.9311,11.0,356.1,359,70.0,0
577368000,3/22/21 4:31,17.80067,-64.9311,10.8,356.0,358,70.0,0
577368000,3/22/21 4:33,17.8083,-64.9311,10.7,357.0,358,70.0,0
577368000,3/22/21 4:36,17.81589,-64.9311,10.6,359.2,358,70.0,0
577368000,3/22/21 4:38,17.82342,-64.9312,10.8,3.6,359,70.0,0
577368000,3/22/21 4:41,17.83096,-64.9311,11.0,359.7,358,70.0,0
577368000,3/22/21 4:43,17.83851,-64.931,11.1,355.9,358,70.0,0
577368000,3/22/21 4:46,17.84607,-64.9309,11.0,359.5,358,70.0,0
577368000,3/22/21 4:48,17.85361,-64.9309,10.7,358.7,358,70.0,0
577368000,3/22/21 4:51,17.86108,-64.9309,10.6,356.7,358,70.0,0
577368000,3/22/21 4:53,17.86857,-64.9309,10.6,356.7,357,70.0,0
577368000,3/22/21 4:56,17.87611,-64.9308,10.9,358.0,358,70.0,0
577368000,3/22/21 4:58,17.88364,-64.9309,10.9,357.5,357,70.0,0
577368000,3/22/21 5:01,17.89118,-64.9309,10.6,359.4,358,70.0,0
577368000,3/22/21 5:03,17.89869,-64.931,10.6,359.6,357,70.0,0
577368000,3/22/21 5:06,17.90623,-64.931,10.6,1.8,357,70.0,0
577368000,3/22/21 5:08,17.9138,-64.9311,10.8,359.6,357,70.0,0
577368000,3/22/21 5:11,17.92137,-64.9312,10.8,359.0,356,70.0,0
577368000,3/22/21 5:13,17.92899,-64.9313,10.7,360.0,357,70.0,0
577368000,3/22/21 5:16,17.93659,-64.9314,11.0,359.3,357,70.0,0
577368000,3/22/21 5:18,17.94415,-64.9314,11.0,355.8,357,70.0,0
577368000,3/22/21 5:21,17.95169,-64.9316,10.6,356.4,358,70.0,0
577368000,3/22/21 5:23,17.95918,-64.9317,10.6,358.9,359,70.0,0
577368000,3/22/21 5:26,17.96667,-64.9317,10.8,2.4,359,70.0,0
577368000,3/22/21 5:28,17.97406,-64.9318,10.7,358.0,360,70.0,0
577368000,3/22/21 5:31,17.98145,-64.9317,10.8,4.5,360,70.0,0
577368000,3/22/21 5:33,17.98891,-64.9317,11.0,4.0,359,70.0,0
577368000,3/22/21 5:36,17.99641,-64.9317,10.9,1.6,360,70.0,0
577368000,3/22/21 5:38,18.00396,-64.9316,10.9,2.8,360,70.0,0
577368000,3/22/21 5:41,18.0115,-64.9315,10.8,0.8,360,70.0,0
577368000,3/22/21 5:43,18.01899,-64.9313,10.7,2.4,1,70.0,0
577368000,3/22/21 5:46,18.02642,-64.9312,10.5,357.4,360,70.0,0
577368000,3/22/21 5:48,18.03376,-64.9313,10.4,357.3,0,70.0,0
577368000,3/22/21 5:51,18.04108,-64.9313,10.5,0.9,0,70.0,0
577368000,3/22/21 5:53,18.04846,-64.9313,10.8,356.8,1,70.0,0
577368000,3/22/21 5:56,18.05593,-64.9312,10.7,355.3,1,70.0,0
577368000,3/22/21 5:58,18.06341,-64.9312,10.8,358.2,1,70.0,0
577368000,3/22/21 6:01,18.07095,-64.9312,11.0,357.6,360,70.0,0
577368000,3/22/21 6:03,18.07845,-64.9311,10.8,0.1,1,70.0,0
577368000,3/22/21 6:06,18.08597,-64.931,10.7,359.9,1,70.0,0
577368000,3/22/21 6:08,18.09351,-64.9309,10.7,0.6,1,70.0,0
577368000,3/22/21 6:11,18.10106,-64.9308,10.8,2.0,359,70.0,0
577368000,3/22/21 6:13,18.10866,-64.9308,10.9,1.4,358,70.0,0
577368000,3/22/21 6:16,18.11624,-64.9307,11.0,0.0,358,70.0,0
577368000,3/22/21 6:18,18.12383,-64.9307,10.8,356.8,357,70.0,0
577368000,3/22/21 6:21,18.13138,-64.9308,10.7,356.8,358,70.0,0
577368000,3/22/21 6:23,18.13896,-64.9308,10.9,357.7,359,70.0,0
577368000,3/22/21 6:26,18.14655,-64.9308,11.0,0.2,0,70.0,0
577368000,3/22/21 6:28,18.15412,-64.9308,10.9,2.7,360,70.0,0
577368000,3/22/21 6:31,18.16166,-64.9308,10.8,1.7,359,70.0,0
577368000,3/22/21 6:33,18.16918,-64.9309,10.7,2.1,359,70.0,0
577368000,3/22/21 6:36,18.17666,-64.9309,10.8,3.5,358,70.0,0
577368000,3/22/21 6:38,18.1841,-64.9309,10.7,359.6,359,70.0,0
577368000,3/22/21 6:41,18.19155,-64.931,10.7,1.0,359,70.0,0
577368000,3/22/21 6:43,18.19897,-64.9312,10.7,2.5,359,70.0,0
577368000,3/22/21 6:46,18.20638,-64.9313,10.6,1.0,358,70.0,0
577368000,3/22/21 6:48,18.21378,-64.9313,10.7,0.3,359,70.0,0
577368000,3/22/21 6:51,18.22123,-64.9314,10.7,359.9,359,70.0,0
577368000,3/22/21 6:53,18.2287,-64.9313,10.6,359.1,0,70.0,0
577368000,3/22/21 6:56,18.23617,-64.9312,10.6,358.1,1,70.0,0
577368000,3/22/21 6:58,18.24367,-64.9311,10.6,1.2,1,70.0,0
577368000,3/22/21 7:01,18.25116,-64.9309,10.7,1.8,1,70.0,0
577368000,3/22/21 7:03,18.25869,-64.9308,10.7,0.1,360,70.0,0
577368000,3/22/21 7:06,18.26623,-64.9308,10.7,1.0,359,70.0,0
577368000,3/22/21 7:08,18.27377,-64.9307,10.9,1.5,359,70.0,0
577368000,3/22/21 7:11,18.28132,-64.9309,10.8,357.9,357,70.0,0
577368000,3/22/21 7:13,18.2889,-64.9314,10.9,355.0,353,70.0,0
577368000,3/22/21 7:16,18.2964,-64.9325,10.9,349.5,347,70.0,0
577368000,3/22/21 7:18,18.30346,-64.9345,9.5,333.5,332,70.0,0
577368000,3/27/21 1:53,18.3138,-64.9309,11.4,141.7,139,70.0,0
577368000,3/27/21 1:56,18.3085,-64.9247,11.6,126.2,122,70.0,0
577368000,3/27/21 1:58,18.30387,-64.9178,11.6,123.7,121,70.0,0
577368000,3/27/21 2:01,18.29939,-64.9108,11.4,126.3,122,70.0,0
577368000,3/27/21 2:03,18.29492,-64.9039,11.2,125.0,119,70.0,0
577368000,3/27/21 2:06,18.29071,-64.8968,11.2,119.6,117,70.0,0
577368000,3/27/21 2:08,18.28743,-64.8893,11.3,106.6,102,70.0,0
577368000,3/27/21 2:11,18.28651,-64.8812,11.3,93.9,92,70.0,0
577368000,3/27/21 2:13,18.28594,-64.8729,11.3,94.3,92,70.0,0
577368000,3/27/21 2:16,18.2854,-64.8647,11.5,94.9,95,70.0,0
577368000,3/27/21 2:18,18.28459,-64.8564,11.6,94.5,95,70.0,0
577368000,3/27/21 2:21,18.28384,-64.8481,11.3,99.4,95,70.0,0
577368000,3/27/21 2:23,18.283,-64.8397,11.5,92.5,94,70.0,0
577368000,3/27/21 2:26,18.28224,-64.8312,11.6,95.3,95,70.0,0
577368000,3/27/21 2:28,18.28153,-64.8229,11.6,95.3,95,70.0,0
577368000,3/27/21 2:31,18.28101,-64.8147,11.2,90.6,89,70.0,0
577368000,3/27/21 2:33,18.28119,-64.8065,11.0,85.0,84,70.0,0
577368000,3/27/21 2:36,18.28153,-64.7982,11.4,85.0,84,70.0,0
577368000,3/27/21 2:38,18.28205,-64.79,11.2,86.2,83,70.0,0
577368000,3/27/21 2:41,18.28256,-64.7819,11.0,85.2,84,70.0,0
577368000,3/27/21 2:43,18.28314,-64.7737,11.0,85.8,84,70.0,0
577368000,3/27/21 2:46,18.28362,-64.7655,11.3,86.5,85,70.0,0
577368000,3/27/21 2:48,18.28392,-64.7572,11.3,89.8,86,70.0,0
577368000,3/27/21 2:51,18.2842,-64.749,11.2,88.1,87,70.0,0
577368000,3/27/21 2:53,18.2847,-64.7409,10.9,84.3,85,70.0,0
577368000,3/27/21 2:56,18.28511,-64.7328,11.3,87.9,84,70.0,0
577368000,3/27/21 2:58,18.28556,-64.7246,11.4,90.2,87,70.0,0
577368000,3/27/21 3:01,18.28575,-64.7165,11.1,88.4,85,70.0,0
577368000,3/27/21 3:03,18.28596,-64.7083,11.2,88.1,86,70.0,0
577368000,3/27/21 3:06,18.28646,-64.7003,10.8,83.2,80,70.0,0
577368000,3/27/21 3:08,18.28924,-64.693,10.6,62.2,58,70.0,0
577368000,3/27/21 3:11,18.29303,-64.6861,11.2,64.3,61,70.0,0
577368000,3/27/21 3:13,18.29674,-64.679,11.2,60.7,61,70.0,0
577368000,3/27/21 3:16,18.30062,-64.6718,11.2,60.4,62,70.0,0
577368000,3/27/21 3:18,18.30453,-64.6646,11.0,61.8,63,70.0,0
577368000,3/27/21 3:21,18.30835,-64.6574,11.4,58.7,60,70.0,0
577368000,3/27/21 3:23,18.3124,-64.6502,11.5,49.0,52,70.0,0
577368000,3/27/21 3:26,18.31907,-64.646,11.4,36.5,38,70.0,0
577368000,3/27/21 3:28,18.32573,-64.6418,11.4,24.0,25,70.0,0
577368000,3/27/21 3:31,18.33311,-64.6383,11.7,24.5,25,70.0,0
577368000,3/27/21 3:33,18.34045,-64.6347,11.7,27.5,26,70.0,0
577368000,3/27/21 3:36,18.34781,-64.631,11.6,25.7,27,70.0,0
577368000,3/27/21 3:38,18.35507,-64.6272,11.5,24.9,25,70.0,0
577368000,3/27/21 3:41,18.36231,-64.6237,11.5,24.8,25,70.0,0
577368000,3/27/21 3:43,18.36972,-64.6202,11.6,26.3,24,70.0,0
577368000,3/27/21 3:46,18.37695,-64.6166,11.4,24.9,26,70.0,0
577368000,3/27/21 3:48,18.38422,-64.6131,11.3,24.8,26,70.0,0
577368000,3/27/21 3:51,18.39141,-64.6097,11.1,25.0,27,70.0,0
577368000,3/27/21 3:53,18.39862,-64.6063,11.3,23.1,24,70.0,0
577368000,3/27/21 3:56,18.40613,-64.6038,11.3,2.1,3,70.0,0
577368000,3/27/21 3:58,18.41339,-64.605,11.0,334.3,335,70.0,0
577368000,3/27/21 4:01,18.41771,-64.6072,7.8,329.0,328,70.0,0
577368000,3/27/21 4:03,18.42202,-64.6095,4.6,323.8,322,70.0,0
577368000,3/27/21 4:06,18.42219,-64.6095,4.3,319.9,318,70.0,0
577368000,3/27/21 4:08,18.42236,-64.6095,4.1,314.9,313,70.0,0
577368000,3/27/21 4:11,18.42254,-64.6096,3.8,308.2,306,70.0,0
577368000,3/27/21 4:13,18.42271,-64.6096,3.6,299.3,297,70.0,0
577368000,3/27/21 4:16,18.42288,-64.6096,3.3,287.3,286,70.0,0
577368000,3/27/21 4:18,18.42305,-64.6096,3.1,272.1,271,70.0,0
577368000,3/27/21 4:21,18.42323,-64.6097,2.8,255.0,255,70.0,0
577368000,3/27/21 4:23,18.4234,-64.6097,2.6,238.9,240,70.0,0
577368000,3/27/21 4:26,18.42357,-64.6097,2.3,225.5,227,70.0,0
577368000,3/27/21 4:28,18.42374,-64.6097,2.1,215.4,217,70.0,0
577368000,3/27/21 4:31,18.42392,-64.6097,1.8,207.9,210,70.0,0
577368000,3/27/21 4:33,18.42409,-64.6098,1.6,202.3,204,70.0,0
577368000,3/27/21 4:36,18.42426,-64.6098,1.3,198.0,199,70.0,0
577368000,3/27/21 4:38,18.42278,-64.6096,4.0,183.2,184,70.0,0
577368000,3/27/21 4:41,18.41868,-64.6079,7.5,168.6,168,70.0,0
577368000,3/27/21 4:43,18.41359,-64.6055,10.4,159.0,157,70.0,0
577368000,3/27/21 4:46,18.40691,-64.6032,11.6,168.5,168,70.0,0
577368000,3/27/21 4:48,18.39923,-64.6038,11.7,193.8,194,70.0,0
577368000,3/27/21 4:51,18.39172,-64.607,11.6,205.1,205,70.0,0
577368000,3/27/21 4:53,18.3843,-64.6108,11.7,208.9,206,70.0,0
577368000,3/27/21 4:56,18.37692,-64.6146,11.8,207.9,204,70.0,0
577368000,3/27/21 4:58,18.36956,-64.6185,11.9,206.0,204,70.0,0
577368000,3/27/21 5:01,18.36219,-64.6223,11.8,207.3,203,70.0,0
577368000,3/27/21 5:03,18.35482,-64.6261,11.7,205.8,202,70.0,0
577368000,3/27/21 5:06,18.34738,-64.6298,11.7,204.8,203,70.0,0
577368000,3/27/21 5:08,18.33999,-64.6335,11.7,205.1,202,70.0,0
577368000,3/27/21 5:11,18.33265,-64.6372,11.6,205.3,202,70.0,0
577368000,3/27/21 5:13,18.32616,-64.6421,11.6,211.0,209,70.0,0
577368000,3/27/21 5:16,18.32026,-64.6477,11.7,220.7,221,70.0,0
577368000,3/27/21 5:18,18.31436,-64.6533,11.7,230.4,232,70.0,0
577368000,3/27/21 5:21,18.30923,-64.6598,11.8,238.0,235,70.0,0
577368000,3/27/21 5:23,18.30476,-64.6669,11.8,239.2,236,70.0,0
577368000,3/27/21 5:26,18.30045,-64.6742,11.8,239.7,236,70.0,0
577368000,3/27/21 5:28,18.29614,-64.6815,11.7,239.3,235,70.0,0
577368000,3/27/21 5:31,18.29183,-64.6888,11.8,237.3,237,70.0,0
577368000,3/27/21 5:33,18.28837,-64.6965,11.8,250.4,247,70.0,0
577368000,3/27/21 5:36,18.28614,-64.7047,11.8,259.4,255,70.0,0
577368000,3/27/21 5:38,18.2844,-64.7132,12.0,258.4,256,70.0,0
577368000,3/27/21 5:41,18.28268,-64.7218,11.9,257.5,255,70.0,0
577368000,3/27/21 5:43,18.28092,-64.7305,11.9,256.0,255,70.0,0
577368000,3/27/21 5:46,18.27906,-64.7392,12.1,256.0,254,70.0,0
577368000,3/27/21 5:48,18.27716,-64.7478,12.0,258.4,255,70.0,0
577368000,3/27/21 5:51,18.27531,-64.7564,12.0,258.2,255,70.0,0
577368000,3/27/21 5:53,18.27346,-64.7651,12.0,256.8,255,70.0,0
577368000,3/27/21 5:56,18.27162,-64.7737,12.1,256.5,255,70.0,0
577368000,3/27/21 5:58,18.26974,-64.7823,12.0,257.5,255,70.0,0
577368000,3/27/21 6:01,18.26786,-64.7908,11.7,257.1,255,70.0,0
577368000,3/27/21 6:03,18.266,-64.7992,11.7,257.3,254,70.0,0
577368000,3/27/21 6:06,18.26415,-64.8077,11.9,257.7,254,70.0,0
577368000,3/27/21 6:08,18.26229,-64.8161,11.8,258.3,254,70.0,0
577368000,3/27/21 6:11,18.2604,-64.8245,11.8,256.3,253,70.0,0
577368000,3/27/21 6:13,18.25846,-64.8329,11.8,255.5,253,70.0,0
577368000,3/27/21 6:16,18.25653,-64.8412,11.7,256.4,254,70.0,0
577368000,3/27/21 6:18,18.25459,-64.8496,11.8,256.4,254,70.0,0
577368000,3/27/21 6:21,18.25252,-64.8579,11.9,255.1,254,70.0,0
577368000,3/27/21 6:23,18.25006,-64.8662,11.8,246.8,246,70.0,0
577368000,3/27/21 6:26,18.24693,-64.8741,11.7,243.5,241,70.0,0
577368000,3/27/21 6:28,18.24347,-64.8819,11.7,245.5,242,70.0,0
577368000,3/27/21 6:31,18.23999,-64.8897,11.8,246.3,242,70.0,0
577368000,3/27/21 6:33,18.23653,-64.8976,11.9,245.7,242,70.0,0
577368000,3/27/21 6:36,18.23308,-64.9055,11.8,244.1,242,70.0,0
577368000,3/27/21 6:38,18.22964,-64.9133,11.9,244.2,243,70.0,0
577368000,3/27/21 6:41,18.22619,-64.9211,11.8,245.7,241,70.0,0
577368000,3/27/21 6:43,18.22276,-64.929,11.8,245.6,242,70.0,0
577368000,3/27/21 6:46,18.21936,-64.9368,11.9,243.9,242,70.0,0
577368000,3/27/21 6:48,18.21595,-64.9447,11.8,244.1,242,70.0,0
577368000,3/27/21 6:51,18.21256,-64.9526,11.7,246.0,243,70.0,0
577368000,3/27/21 6:53,18.20917,-64.9605,11.8,246.9,243,70.0,0
577368000,3/27/21 6:56,18.20578,-64.9684,11.7,246.4,243,70.0,0
577368000,3/27/21 6:58,18.20244,-64.9763,11.6,244.4,242,70.0,0
577368000,3/27/21 7:01,18.19903,-64.9841,11.6,242.0,242,70.0,0
577368000,3/27/21 7:03,18.19557,-64.9919,11.6,244.9,243,70.0,0
577368000,3/27/21 7:06,18.19215,-64.9997,11.7,246.7,244,70.0,0
577368000,3/27/21 7:08,18.18875,-65.0074,11.7,244.1,243,70.0,0
577368000,3/27/21 7:11,18.18531,-65.0152,11.5,243.6,243,70.0,0
577368000,3/27/21 7:13,18.18188,-65.0229,11.6,245.6,242,70.0,0
577368000,3/27/21 7:16,18.17845,-65.0306,11.7,245.6,241,70.0,0
577368000,3/27/21 7:18,18.17499,-65.0383,11.8,244.5,241,70.0,0
577368000,3/27/21 7:21,18.17155,-65.0461,11.7,247.0,242,70.0,0
577368000,3/27/21 7:23,18.16815,-65.0538,11.7,244.9,241,70.0,0
577368000,3/27/21 7:26,18.16468,-65.0614,11.6,245.1,242,70.0,0
577368000,3/27/21 7:28,18.16124,-65.069,11.5,244.9,243,70.0,0
577368000,3/27/21 7:31,18.15783,-65.0767,11.6,245.1,242,70.0,0
577368000,3/27/21 7:33,18.15443,-65.0844,11.7,243.6,241,70.0,0
577368000,3/27/21 7:36,18.15102,-65.0921,11.6,245.9,242,70.0,0
577368000,3/27/21 7:38,18.14766,-65.0998,11.6,246.9,241,70.0,0
577368000,3/27/21 7:41,18.14433,-65.1075,11.5,245.4,242,70.0,0
577368000,3/27/21 7:43,18.14104,-65.1152,11.3,244.7,241,70.0,0
577368000,3/27/21 7:46,18.13773,-65.1228,11.4,245.7,241,70.0,0
577368000,3/27/21 7:48,18.13446,-65.1305,11.6,246.0,241,70.0,0
577368000,3/27/21 7:51,18.13119,-65.1383,11.6,246.9,242,70.0,0
577368000,3/27/21 7:53,18.12793,-65.146,11.4,246.5,241,70.0,0
577368000,3/27/21 7:56,18.12467,-65.1537,11.5,246.2,242,70.0,0
577368000,3/27/21 7:58,18.1214,-65.1615,11.7,244.1,242,70.0,0
577368000,3/27/21 8:01,18.11817,-65.1693,11.8,247.7,242,70.0,0
577368000,3/27/21 8:03,18.11492,-65.1771,11.7,248.4,242,70.0,0
577368000,3/27/21 8:06,18.11164,-65.1849,11.5,246.4,241,70.0,0
577368000,3/27/21 8:08,18.10826,-65.1927,11.4,245.5,240,70.0,0
577368000,3/27/21 8:11,18.10477,-65.2003,11.5,243.6,239,70.0,0
577368000,3/27/21 8:13,18.10126,-65.208,11.4,244.0,240,70.0,0
577368000,3/27/21 8:16,18.0978,-65.2156,11.6,244.7,241,70.0,0
577368000,3/27/21 8:18,18.09431,-65.2233,11.7,245.2,241,70.0,0
577368000,3/27/21 8:21,18.0911,-65.2311,11.7,250.5,246,70.0,0
577368000,3/27/21 8:23,18.08844,-65.2392,11.7,255.4,250,70.0,0
577368000,3/27/21 8:26,18.08598,-65.2474,11.8,254.3,249,70.0,0
577368000,3/27/21 8:28,18.08352,-65.2557,11.9,251.6,248,70.0,0
577368000,3/27/21 8:31,18.08105,-65.264,12.0,252.4,249,70.0,0
577368000,3/27/21 8:33,18.07863,-65.2723,12.0,254.2,251,70.0,0
577368000,3/27/21 8:36,18.07629,-65.2807,11.9,253.9,252,70.0,0
577368000,3/27/21 8:38,18.07391,-65.289,12.0,253.4,251,70.0,0
577368000,3/27/21 8:41,18.07145,-65.2974,12.0,252.4,251,70.0,0
577368000,3/27/21 8:43,18.06897,-65.3057,11.8,252.5,251,70.0,0
577368000,3/27/21 8:46,18.0665,-65.314,11.8,253.3,252,70.0,0
577368000,3/27/21 8:48,18.06402,-65.3222,11.9,252.2,251,70.0,0
577368000,3/27/21 8:51,18.0616,-65.3305,11.8,254.2,253,70.0,0
577368000,3/27/21 8:53,18.05931,-65.3388,11.7,255.3,254,70.0,0
577368000,3/27/21 8:56,18.05713,-65.3471,11.7,254.3,255,70.0,0
577368000,3/27/21 8:58,18.05495,-65.3554,11.7,254.2,254,70.0,0
577368000,3/27/21 9:01,18.05283,-65.3637,11.6,256.3,254,70.0,0
577368000,3/27/21 9:03,18.05075,-65.372,11.7,256.2,252,70.0,0
577368000,3/27/21 9:06,18.04865,-65.3803,11.7,253.7,252,70.0,0
577368000,3/27/21 9:08,18.04653,-65.3887,11.8,254.4,254,70.0,0
577368000,3/27/21 9:11,18.04437,-65.397,11.8,254.3,253,70.0,0
577368000,3/27/21 9:13,18.04223,-65.4052,11.7,254.1,253,70.0,0
577368000,3/27/21 9:16,18.04007,-65.4134,11.7,255.4,253,70.0,0
577368000,3/27/21 9:18,18.03786,-65.4217,11.6,254.1,253,70.0,0
577368000,3/27/21 9:21,18.03563,-65.4298,11.6,251.5,252,70.0,0
577368000,3/27/21 9:23,18.03343,-65.4379,11.6,252.9,253,70.0,0
577368000,3/27/21 9:26,18.03113,-65.4461,11.5,253.6,252,70.0,0
577368000,3/27/21 9:28,18.02867,-65.4541,11.6,252.1,251,70.0,0
577368000,3/27/21 9:31,18.0262,-65.4622,11.5,252.4,252,70.0,0
577368000,3/27/21 9:33,18.02377,-65.4702,11.6,253.8,251,70.0,0
577368000,3/27/21 9:36,18.02135,-65.4783,11.6,253.0,251,70.0,0
577368000,3/27/21 9:38,18.01892,-65.4864,11.6,250.7,252,70.0,0
577368000,3/27/21 9:41,18.01649,-65.4945,11.7,252.4,251,70.0,0
577368000,3/27/21 9:43,18.01402,-65.5027,11.7,252.8,250,70.0,0
577368000,3/27/21 9:46,18.0115,-65.5108,11.6,251.5,250,70.0,0
577368000,3/27/21 9:48,18.009,-65.5188,11.6,252.6,252,70.0,0
577368000,3/27/21 9:51,18.00644,-65.5269,11.5,252.5,252,70.0,0
577368000,3/27/21 9:53,18.00388,-65.5348,11.5,250.5,250,70.0,0
577368000,3/27/21 9:56,18.00136,-65.5428,11.4,250.6,250,70.0,0
577368000,3/27/21 9:58,17.99881,-65.5509,11.6,251.4,251,70.0,0
577368000,3/27/21 10:01,17.9963,-65.5589,11.6,253.2,250,70.0,0
577368000,3/27/21 10:03,17.99379,-65.567,11.6,254.9,251,70.0,0
577368000,3/27/21 10:06,17.99131,-65.5751,11.6,253.1,250,70.0,0
577368000,3/27/21 10:08,17.98884,-65.5831,11.6,252.2,250,70.0,0
577368000,3/27/21 10:11,17.98636,-65.5911,11.6,250.7,249,70.0,0
577368000,3/27/21 10:13,17.98382,-65.5992,11.7,253.2,250,70.0,0
577368000,3/27/21 10:16,17.98129,-65.6072,11.8,253.0,250,70.0,0
577368000,3/27/21 10:18,17.9788,-65.6153,11.7,252.5,250,70.0,0
577368000,3/27/21 10:21,17.97632,-65.6234,11.5,252.3,249,70.0,0
577368000,3/27/21 10:23,17.97378,-65.6314,11.6,252.4,250,70.0,0
577368000,3/27/21 10:26,17.97132,-65.6395,11.6,252.6,251,70.0,0
577368000,3/27/21 10:28,17.96885,-65.6475,11.4,252.3,251,70.0,0
577368000,3/27/21 10:31,17.96633,-65.6556,11.4,252.3,250,70.0,0
577368000,3/27/21 10:33,17.96385,-65.6636,11.6,252.7,250,70.0,0
577368000,3/27/21 10:36,17.96134,-65.6717,11.7,252.6,250,70.0,0
577368000,3/27/21 10:38,17.95882,-65.6798,11.6,251.4,250,70.0,0
577368000,3/27/21 10:41,17.95641,-65.6879,11.6,252.8,251,70.0,0
577368000,3/27/21 10:43,17.95402,-65.6961,11.7,253.7,252,70.0,0
577368000,3/27/21 10:46,17.95161,-65.7043,11.7,253.7,251,70.0,0
577368000,3/27/21 10:48,17.94913,-65.7124,11.8,251.5,251,70.0,0
577368000,3/27/21 10:51,17.94666,-65.7205,11.6,250.7,250,70.0,0
577368000,3/27/21 10:53,17.9442,-65.7286,11.6,251.3,250,70.0,0
577368000,3/27/21 10:56,17.94173,-65.7367,11.6,252.1,250,70.0,0
577368000,3/27/21 10:58,17.93927,-65.7448,11.6,252.3,251,70.0,0
577368000,3/27/21 11:01,17.93683,-65.7529,11.5,253.2,253,70.0,0
577368000,3/27/21 11:03,17.93433,-65.761,11.5,252.2,252,70.0,0
